,5,4,3,1,0,2
203,292000.0,229000.0,41000.0,163400.0,203000.0,295200.0
204,294400.0,229100.0,41100.0,163700.0,203500.0,295500.0
205,294700.0,230900.0,41200.0,163800.0,204100.0,298100.0
206,295000.0,231300.0,41300.0,164700.0,204500.0,298200.0
207,296100.0,232900.0,41400.0,164800.0,205000.0,300500.0
208,297000.0,233200.0,41500.0,165500.0,206300.0,304200.0
209,297700.0,233900.0,41600.0,167100.0,218200.0,304400.0
210,301800.0,234400.0,41700.0,167700.0,218300.0,305300.0
211,304300.0,234700.0,41800.0,167800.0,218500.0,305400.0
212,304700.0,235000.0,41900.0,168600.0,218900.0,308800.0
213,305200.0,235600.0,42000.0,169300.0,219000.0,311900.0
214,306000.0,235700.0,42100.0,170500.0,219200.0,314800.0
215,308000.0,236200.0,42200.0,170700.0,219500.0,315100.0
216,308200.0,239500.0,42300.0,170800.0,220000.0,315300.0
217,313400.0,240400.0,42400.0,171000.0,220400.0,316300.0
218,317300.0,240600.0,42500.0,171100.0,221600.0,316600.0
219,317900.0,240700.0,42600.0,171200.0,229300.0,316900.0
220,318200.0,240800.0,42700.0,171300.0,229600.0,317100.0
221,318400.0,241500.0,42800.0,171700.0,229900.0,318100.0
222,318700.0,242000.0,42900.0,171800.0,230300.0,318800.0
223,319100.0,243800.0,43000.0,171900.0,231200.0,319200.0
224,322300.0,244800.0,43100.0,172000.0,232000.0,319300.0
225,323600.0,244900.0,43200.0,172100.0,232300.0,319400.0
226,323900.0,245000.0,43300.0,174500.0,233500.0,319500.0
227,324600.0,246400.0,43400.0,174800.0,236100.0,320200.0
228,324800.0,246600.0,43500.0,174900.0,236500.0,320300.0
229,325500.0,246700.0,43600.0,175000.0,237000.0,320600.0
230,328500.0,247500.0,43700.0,175200.0,237100.0,321500.0
231,329700.0,247600.0,43800.0,175300.0,237600.0,321800.0
232,330900.0,247700.0,43900.0,175400.0,237900.0,322100.0
233,331400.0,248100.0,44000.0,175500.0,238600.0,324700.0
234,331700.0,248700.0,44100.0,175600.0,239100.0,325100.0
235,331900.0,249100.0,44200.0,175700.0,239300.0,325200.0
236,333700.0,249300.0,44300.0,175800.0,239800.0,325600.0
237,333900.0,249600.0,44400.0,175900.0,241000.0,326300.0
238,338100.0,249900.0,44500.0,176000.0,241100.0,326800.0
239,340400.0,250500.0,44600.0,176100.0,241400.0,327000.0
240,340800.0,251600.0,44700.0,176200.0,241700.0,327700.0
241,342900.0,253200.0,44800.0,176300.0,241900.0,328700.0
242,343200.0,270400.0,44900.0,176400.0,242200.0,328800.0
243,344000.0,271600.0,45000.0,194000.0,242300.0,329200.0
244,344900.0,271800.0,45100.0,194200.0,242400.0,329400.0
245,346000.0,272500.0,45200.0,195600.0,242800.0,330200.0
246,346200.0,275200.0,45300.0,195700.0,242900.0,331300.0
247,347700.0,277500.0,45400.0,195800.0,243000.0,332200.0
248,349700.0,280000.0,45500.0,195900.0,243200.0,332500.0
249,351700.0,282100.0,45600.0,196000.0,243300.0,332700.0
250,351900.0,283400.0,45700.0,196100.0,243400.0,332800.0
251,355700.0,285300.0,45800.0,196700.0,243500.0,333400.0
252,357800.0,288600.0,45900.0,197000.0,244200.0,338200.0
253,359300.0,288700.0,46000.0,197400.0,244300.0,340100.0
254,359500.0,288900.0,46100.0,197800.0,244400.0,341300.0
255,360200.0,289900.0,46200.0,198000.0,244500.0,342400.0
256,360500.0,290200.0,46300.0,198400.0,244600.0,343800.0
257,360700.0,290700.0,46400.0,198800.0,244700.0,344200.0
258,368100.0,291900.0,46500.0,199200.0,245200.0,345000.0
259,373400.0,294000.0,46700.0,199300.0,245300.0,345700.0
260,373800.0,296000.0,46800.0,199700.0,245500.0,346300.0
261,374700.0,296400.0,46900.0,199800.0,245600.0,346600.0
262,376200.0,296800.0,47200.0,200200.0,246100.0,346700.0
263,376800.0,297800.0,47300.0,200300.0,246300.0,347200.0
264,377200.0,298000.0,47400.0,200400.0,246500.0,347800.0
265,379000.0,298300.0,47500.0,200700.0,246800.0,348500.0
266,379800.0,298400.0,47600.0,200800.0,247000.0,348700.0
267,380200.0,298500.0,47700.0,201300.0,247100.0,348800.0
268,380300.0,298700.0,47800.0,201400.0,248500.0,349200.0
269,382400.0,298800.0,47900.0,201800.0,248600.0,349500.0
270,384200.0,298900.0,48000.0,202200.0,249700.0,349600.0
271,385800.0,299000.0,48100.0,202300.0,250700.0,350200.0
272,386500.0,299100.0,48200.0,202900.0,250800.0,350300.0
273,387400.0,299200.0,48300.0,203400.0,250900.0,350700.0
274,389700.0,299300.0,48400.0,203600.0,251000.0,350800.0
275,390100.0,299400.0,48500.0,203900.0,251100.0,352000.0
276,391700.0,299500.0,48600.0,204000.0,251200.0,354400.0
277,392000.0,299600.0,49100.0,204800.0,251700.0,354800.0
278,392800.0,299700.0,49300.0,204900.0,251800.0,358100.0
279,393000.0,299800.0,49400.0,205100.0,252000.0,358900.0
280,393400.0,299900.0,49500.0,205200.0,252300.0,362900.0
281,394000.0,300000.0,49600.0,205500.0,252600.0,365300.0
282,399800.0,300100.0,49700.0,205700.0,252700.0,365500.0
283,400900.0,300200.0,49800.0,205800.0,252800.0,366100.0
284,401500.0,300300.0,49900.0,206000.0,252900.0,369800.0
285,401700.0,300400.0,50000.0,206100.0,253000.0,371800.0
286,401900.0,300600.0,50100.0,219800.0,270500.0,372300.0
287,402600.0,300700.0,50200.0,222000.0,271000.0,372800.0
288,403900.0,306500.0,50300.0,222100.0,271200.0,374200.0
289,404900.0,306600.0,50400.0,228700.0,271900.0,374500.0
290,407000.0,307600.0,50500.0,228800.0,272100.0,374800.0
291,407500.0,307800.0,50600.0,229400.0,272300.0,375100.0
292,408500.0,311300.0,50700.0,229500.0,272600.0,376000.0
293,409800.0,313100.0,50800.0,229800.0,272800.0,376400.0
294,410100.0,314400.0,50900.0,230000.0,273100.0,376500.0
295,411000.0,314600.0,51000.0,231400.0,273600.0,377400.0
296,411500.0,314900.0,51100.0,231500.0,273900.0,377500.0
297,411700.0,316000.0,51200.0,231600.0,275000.0,378600.0
298,412400.0,316100.0,51300.0,231700.0,275400.0,379400.0
299,412800.0,316400.0,51400.0,231900.0,275500.0,379500.0
300,413200.0,317600.0,51500.0,232100.0,275700.0,379900.0
301,414100.0,317700.0,51600.0,232200.0,275800.0,380400.0
302,414800.0,318000.0,51700.0,232400.0,275900.0,380700.0
303,415000.0,318300.0,51800.0,232500.0,276000.0,381400.0
304,415100.0,318900.0,51900.0,232600.0,276100.0,382500.0
305,421300.0,319800.0,53900.0,232700.0,276200.0,382900.0
306,421800.0,320000.0,54000.0,232800.0,276400.0,383000.0
307,425100.0,320400.0,54200.0,233000.0,276900.0,383500.0
308,425200.0,320900.0,54900.0,233400.0,277300.0,383600.0
309,425400.0,321300.0,55100.0,233600.0,277400.0,384100.0
310,425500.0,321900.0,55400.0,233700.0,277600.0,384400.0
311,426100.0,322500.0,56500.0,233800.0,277900.0,385100.0
312,427100.0,322600.0,57000.0,234100.0,278100.0,385200.0
313,427200.0,323200.0,57400.0,236000.0,278200.0,385600.0
314,428200.0,323300.0,57500.0,236600.0,278500.0,386200.0
315,428600.0,323500.0,57800.0,236700.0,278600.0,386800.0
316,428800.0,323700.0,57900.0,250400.0,278800.0,387100.0
317,431900.0,325900.0,58000.0,252400.0,278900.0,388600.0
318,432500.0,328300.0,58300.0,252500.0,279100.0,388900.0
319,432600.0,330000.0,58400.0,253100.0,279700.0,389600.0
320,433200.0,331200.0,58500.0,270700.0,279800.0,391100.0
321,433400.0,332000.0,58700.0,270800.0,280200.0,391300.0
322,434500.0,334300.0,58800.0,270900.0,280300.0,391400.0
323,434900.0,334400.0,58900.0,271300.0,280800.0,391600.0
324,436200.0,338000.0,59200.0,271700.0,281000.0,394300.0
325,436600.0,340700.0,59300.0,273000.0,281200.0,399900.0
326,437600.0,343600.0,59400.0,273300.0,281300.0,400000.0
327,438100.0,344400.0,59500.0,273400.0,282000.0,400300.0
328,438800.0,344500.0,59900.0,273800.0,282500.0,400400.0
329,439100.0,345500.0,60200.0,274700.0,282600.0,400800.0
330,439800.0,345900.0,61100.0,275300.0,282900.0,401000.0
331,445600.0,346100.0,61300.0,277200.0,283200.0,401100.0
332,445700.0,348100.0,61500.0,279000.0,283300.0,401800.0
333,445800.0,350100.0,61700.0,279200.0,283900.0,402400.0
334,445900.0,350400.0,62800.0,279500.0,284100.0,402500.0
335,446000.0,350900.0,62900.0,279900.0,284300.0,403300.0
336,446100.0,354100.0,63000.0,280100.0,285100.0,404500.0
337,446200.0,354700.0,63100.0,280400.0,285200.0,404700.0
338,446300.0,355200.0,63500.0,280700.0,286100.0,405000.0
339,446400.0,357000.0,63600.0,281100.0,286200.0,405700.0
340,446500.0,357200.0,63700.0,281400.0,286300.0,406100.0
341,446600.0,357500.0,63800.0,281700.0,286400.0,406800.0
342,446800.0,363700.0,64600.0,281900.0,286800.0,408000.0
343,446900.0,363800.0,65800.0,282400.0,286900.0,409900.0
344,447000.0,364000.0,65900.0,283000.0,287000.0,410000.0
345,447100.0,366000.0,66000.0,283100.0,287100.0,410400.0
346,447200.0,367500.0,66100.0,283600.0,287200.0,410500.0
347,447300.0,372000.0,66200.0,284700.0,287600.0,411800.0
348,484800.0,372100.0,66300.0,285800.0,287900.0,413000.0
349,485600.0,372200.0,66400.0,286000.0,288200.0,413900.0
350,486700.0,375600.0,66500.0,286700.0,288400.0,414500.0
351,487600.0,376100.0,66600.0,288000.0,288500.0,414600.0
352,488900.0,376900.0,66700.0,294200.0,289600.0,415400.0
353,492800.0,377100.0,66800.0,294500.0,289700.0,415800.0
354,493400.0,377800.0,66900.0,294800.0,289800.0,421400.0
355,493800.0,383200.0,67000.0,295700.0,290400.0,421600.0
356,494700.0,384900.0,67100.0,295900.0,290600.0,421700.0
357,494900.0,385400.0,67200.0,296700.0,290800.0,421900.0
358,495600.0,385700.0,67300.0,296900.0,291100.0,424400.0
359,497800.0,386000.0,67400.0,297200.0,291200.0,425800.0
360,498000.0,386400.0,67500.0,297400.0,291800.0,426800.0
361,501800.0,387900.0,67600.0,297900.0,292100.0,427000.0
362,502100.0,388000.0,67700.0,298600.0,292300.0,428400.0
363,503200.0,389400.0,67800.0,300800.0,294100.0,428900.0
364,505100.0,389800.0,67900.0,300900.0,294300.0,430900.0
365,506300.0,393200.0,68000.0,301000.0,294900.0,431300.0
366,508500.0,393500.0,68100.0,301100.0,295100.0,431700.0
367,509900.0,393800.0,68200.0,301200.0,295300.0,432100.0
368,510100.0,394100.0,68300.0,301300.0,295400.0,433100.0
369,515000.0,395200.0,68400.0,301400.0,295600.0,434000.0
370,515600.0,395300.0,68500.0,301500.0,295800.0,434600.0
371,518600.0,395400.0,68600.0,301600.0,296200.0,434800.0
372,518700.0,395500.0,68700.0,301700.0,296300.0,435800.0
373,518800.0,395600.0,68800.0,304600.0,296500.0,437200.0
374,518900.0,395700.0,68900.0,305500.0,296600.0,437500.0
375,519000.0,395800.0,69000.0,306200.0,297100.0,438600.0
376,519100.0,395900.0,69100.0,306800.0,297300.0,439000.0
377,519200.0,396000.0,69200.0,307000.0,297500.0,440300.0
378,519300.0,396100.0,69300.0,307500.0,297600.0,440700.0
379,519400.0,396200.0,69400.0,308100.0,304100.0,441500.0
380,519500.0,396300.0,69500.0,308300.0,304500.0,442000.0
381,519600.0,396400.0,69600.0,308600.0,305100.0,442200.0
382,519700.0,396500.0,69700.0,309700.0,305900.0,446700.0
383,519800.0,396600.0,69800.0,312100.0,306400.0,447600.0
384,519900.0,396700.0,69900.0,312400.0,307100.0,485000.0
385,520000.0,396800.0,70000.0,312500.0,307200.0,485500.0
386,520100.0,396900.0,70100.0,312700.0,307400.0,485800.0
387,520200.0,397000.0,70200.0,312800.0,307700.0,485900.0
388,520600.0,397100.0,70300.0,313200.0,307900.0,486300.0
389,520700.0,397200.0,70400.0,313300.0,308700.0,487400.0
390,520800.0,397300.0,70500.0,314300.0,309800.0,493300.0
391,520900.0,397400.0,70600.0,316200.0,311200.0,493600.0
392,521000.0,397500.0,70700.0,316500.0,311400.0,493900.0
393,521100.0,397600.0,70800.0,316800.0,311500.0,495200.0
394,521200.0,397700.0,70900.0,317000.0,311600.0,495900.0
395,521300.0,397800.0,71000.0,319900.0,311700.0,496400.0
396,521400.0,397900.0,71100.0,320100.0,311800.0,497500.0
397,521500.0,398000.0,71200.0,320500.0,312000.0,497600.0
398,521600.0,398100.0,71300.0,320800.0,312200.0,498300.0
399,521700.0,399700.0,71400.0,321100.0,312300.0,498800.0
400,522000.0,400200.0,71500.0,321700.0,312600.0,498900.0
401,522100.0,400600.0,71600.0,322000.0,312900.0,499400.0
402,522300.0,401200.0,71700.0,322900.0,313000.0,501700.0
403,522500.0,401400.0,71800.0,324000.0,313500.0,503000.0
404,522600.0,402000.0,71900.0,324100.0,313600.0,503400.0
405,523100.0,403000.0,72000.0,324300.0,314000.0,504300.0
406,523200.0,404600.0,72100.0,325000.0,314100.0,504500.0
407,523300.0,405200.0,72200.0,326400.0,314500.0,504800.0
408,523900.0,406000.0,72300.0,326600.0,314700.0,504900.0
409,524500.0,407900.0,72400.0,327300.0,315400.0,505800.0
410,524600.0,408400.0,72500.0,327600.0,315700.0,506100.0
411,525000.0,409500.0,72600.0,327800.0,315900.0,506600.0
412,525100.0,413500.0,72700.0,328400.0,316700.0,507300.0
413,525200.0,414000.0,72800.0,330500.0,317200.0,507700.0
414,525400.0,415900.0,72900.0,332300.0,317500.0,507800.0
415,529900.0,425000.0,73000.0,332600.0,317800.0,508300.0
416,530000.0,427400.0,73100.0,333500.0,318500.0,509000.0
417,530500.0,427900.0,73200.0,334100.0,318600.0,509700.0
418,530600.0,428300.0,73300.0,340500.0,319000.0,510800.0
419,530900.0,428500.0,73400.0,340600.0,319600.0,511100.0
420,531100.0,428700.0,73500.0,341500.0,321000.0,511200.0
421,531200.0,429000.0,73600.0,341600.0,321400.0,511300.0
422,531500.0,430600.0,73700.0,342200.0,322700.0,511500.0
423,531900.0,430700.0,73800.0,343900.0,323000.0,511700.0
424,532100.0,431200.0,73900.0,345200.0,323100.0,511800.0
425,532200.0,431600.0,74000.0,345400.0,325300.0,511900.0
426,532500.0,432400.0,74100.0,346800.0,325400.0,513100.0
427,532600.0,432900.0,74200.0,347000.0,325700.0,513200.0
428,536400.0,434100.0,74300.0,347300.0,325800.0,513500.0
429,538100.0,435200.0,74400.0,347400.0,326000.0,514000.0
430,538300.0,435900.0,74500.0,348200.0,326100.0,514500.0
431,538800.0,436900.0,74600.0,348300.0,326500.0,515400.0
432,539000.0,440000.0,74700.0,349000.0,327100.0,516500.0
433,539200.0,441300.0,74800.0,349100.0,327200.0,516700.0
434,540400.0,442100.0,74900.0,350000.0,327500.0,517300.0
435,542000.0,442700.0,75000.0,351100.0,328000.0,517400.0
