,4,3,0,1,2
7213,,740900.0,,,
7214,,741000.0,,,
7215,,741100.0,,,
7216,,741200.0,,,
7217,,741300.0,,,
7218,,741400.0,,,
7219,,741500.0,,,
7220,,741600.0,,,
7221,,741700.0,,,
7222,,741800.0,,,
7223,,741900.0,,,
7224,,742000.0,,,
7225,,742100.0,,,
7226,,742200.0,,,
7227,,742300.0,,,
7228,,742400.0,,,
7229,,742500.0,,,
7230,,742600.0,,,
7231,,742700.0,,,
7232,,742800.0,,,
7233,,742900.0,,,
7234,,743000.0,,,
7235,,743100.0,,,
7236,,743200.0,,,
7237,,743300.0,,,
7238,,743400.0,,,
7239,,743500.0,,,
7240,,743600.0,,,
7241,,743700.0,,,
7242,,743800.0,,,
7243,,743900.0,,,
7244,,744000.0,,,
7245,,744100.0,,,
7246,,744200.0,,,
7247,,744300.0,,,
7248,,744400.0,,,
7249,,744500.0,,,
7250,,744600.0,,,
7251,,744700.0,,,
7252,,744800.0,,,
7253,,744900.0,,,
7254,,745000.0,,,
7255,,745100.0,,,
7256,,745200.0,,,
7257,,745300.0,,,
7258,,745400.0,,,
7259,,745500.0,,,
7260,,745600.0,,,
7261,,745700.0,,,
7262,,745800.0,,,
7263,,745900.0,,,
7264,,746000.0,,,
7265,,746100.0,,,
7266,,746200.0,,,
7267,,746300.0,,,
7268,,746400.0,,,
7269,,746500.0,,,
7270,,746600.0,,,
7271,,746700.0,,,
7272,,746800.0,,,
7273,,746900.0,,,
7274,,747000.0,,,
7275,,747100.0,,,
7276,,747200.0,,,
7277,,747300.0,,,
7278,,747400.0,,,
7279,,747500.0,,,
7280,,747600.0,,,
7281,,747700.0,,,
7282,,747800.0,,,
7283,,747900.0,,,
7284,,748000.0,,,
7285,,748100.0,,,
7286,,748200.0,,,
7287,,748300.0,,,
7288,,748400.0,,,
7289,,748500.0,,,
7290,,748600.0,,,
7291,,748700.0,,,
7292,,748800.0,,,
7293,,748900.0,,,
7294,,749000.0,,,
7295,,749100.0,,,
7296,,749200.0,,,
7297,,749300.0,,,
7298,,749400.0,,,
7299,,749500.0,,,
7300,,749600.0,,,
7301,,749700.0,,,
7302,,749800.0,,,
7303,,749900.0,,,
7304,,750000.0,,,
7305,,750100.0,,,
7306,,750200.0,,,
7307,,750300.0,,,
7308,,750400.0,,,
7309,,750500.0,,,
7310,,750600.0,,,
7311,,750700.0,,,
7312,,750800.0,,,
7313,,750900.0,,,
7314,,751000.0,,,
7315,,751100.0,,,
7316,,751200.0,,,
7317,,751300.0,,,
7318,,751400.0,,,
7319,,751500.0,,,
7320,,751600.0,,,
7321,,751700.0,,,
7322,,751800.0,,,
7323,,751900.0,,,
7324,,752000.0,,,
7325,,752100.0,,,
7326,,752200.0,,,
7327,,752300.0,,,
7328,,752400.0,,,
7329,,752500.0,,,
7330,,752600.0,,,
7331,,752700.0,,,
7332,,752800.0,,,
7333,,752900.0,,,
7334,,753000.0,,,
7335,,753100.0,,,
7336,,753200.0,,,
7337,,753300.0,,,
7338,,753400.0,,,
7339,,753500.0,,,
7340,,753600.0,,,
7341,,753700.0,,,
7342,,753800.0,,,
7343,,753900.0,,,
7344,,754000.0,,,
7345,,754100.0,,,
7346,,754200.0,,,
7347,,754300.0,,,
7348,,754400.0,,,
7349,,754500.0,,,
7350,,754600.0,,,
7351,,754700.0,,,
7352,,754800.0,,,
7353,,754900.0,,,
7354,,755000.0,,,
7355,,755100.0,,,
7356,,755200.0,,,
7357,,755300.0,,,
7358,,755400.0,,,
7359,,755500.0,,,
7360,,755600.0,,,
7361,,755700.0,,,
7362,,755800.0,,,
7363,,755900.0,,,
7364,,756000.0,,,
7365,,756100.0,,,
7366,,756200.0,,,
7367,,756300.0,,,
7368,,756400.0,,,
7369,,756500.0,,,
7370,,756600.0,,,
7371,,756700.0,,,
7372,,756800.0,,,
7373,,756900.0,,,
7374,,757000.0,,,
7375,,757100.0,,,
7376,,757200.0,,,
7377,,757300.0,,,
7378,,757400.0,,,
7379,,757500.0,,,
7380,,757600.0,,,
7381,,757700.0,,,
7382,,757800.0,,,
7383,,757900.0,,,
7384,,758000.0,,,
7385,,758100.0,,,
7386,,758200.0,,,
7387,,758300.0,,,
7388,,758400.0,,,
7389,,758500.0,,,
7390,,758600.0,,,
7391,,758700.0,,,
7392,,758800.0,,,
7393,,758900.0,,,
7394,,759000.0,,,
7395,,759100.0,,,
7396,,759200.0,,,
7397,,759300.0,,,
7398,,759400.0,,,
7399,,759500.0,,,
7400,,759600.0,,,
7401,,759700.0,,,
7402,,759800.0,,,
7403,,759900.0,,,
7404,,760000.0,,,
7405,,760100.0,,,
7406,,760200.0,,,
7407,,760300.0,,,
7408,,760400.0,,,
7409,,760500.0,,,
7410,,760600.0,,,
7411,,760700.0,,,
7412,,760800.0,,,
7413,,760900.0,,,
7414,,761000.0,,,
7415,,761100.0,,,
7416,,761200.0,,,
7417,,761300.0,,,
7418,,761400.0,,,
7419,,761500.0,,,
7420,,761600.0,,,
7421,,761700.0,,,
7422,,761800.0,,,
7423,,761900.0,,,
7424,,762000.0,,,
7425,,762100.0,,,
7426,,762200.0,,,
7427,,762300.0,,,
7428,,762400.0,,,
7429,,762500.0,,,
7430,,762600.0,,,
7431,,762700.0,,,
7432,,762800.0,,,
7433,,762900.0,,,
7434,,763000.0,,,
7435,,763100.0,,,
7436,,763200.0,,,
7437,,763300.0,,,
7438,,763400.0,,,
7439,,763500.0,,,
7440,,763600.0,,,
7441,,763700.0,,,
7442,,763800.0,,,
7443,,763900.0,,,
7444,,764000.0,,,
7445,,764100.0,,,
7446,,764200.0,,,
7447,,764300.0,,,
7448,,764400.0,,,
7449,,764500.0,,,
7450,,764600.0,,,
7451,,764700.0,,,
7452,,764800.0,,,
7453,,764900.0,,,
7454,,765000.0,,,
7455,,765100.0,,,
7456,,765200.0,,,
7457,,765300.0,,,
7458,,765400.0,,,
7459,,765500.0,,,
7460,,765600.0,,,
7461,,765700.0,,,
7462,,765800.0,,,
7463,,765900.0,,,
7464,,766000.0,,,
7465,,766100.0,,,
7466,,766200.0,,,
7467,,766300.0,,,
7468,,766400.0,,,
7469,,766500.0,,,
7470,,766600.0,,,
7471,,766700.0,,,
7472,,766800.0,,,
7473,,766900.0,,,
7474,,767000.0,,,
7475,,767100.0,,,
7476,,767200.0,,,
7477,,767300.0,,,
7478,,767400.0,,,
7479,,767500.0,,,
7480,,767600.0,,,
7481,,767700.0,,,
7482,,767800.0,,,
7483,,767900.0,,,
7484,,768000.0,,,
7485,,768100.0,,,
7486,,768200.0,,,
7487,,768300.0,,,
7488,,768400.0,,,
7489,,768500.0,,,
7490,,768600.0,,,
7491,,768700.0,,,
7492,,768800.0,,,
7493,,768900.0,,,
7494,,769000.0,,,
7495,,769100.0,,,
7496,,769200.0,,,
7497,,769300.0,,,
7498,,769400.0,,,
7499,,769500.0,,,
7500,,769600.0,,,
7501,,769700.0,,,
7502,,769800.0,,,
7503,,769900.0,,,
7504,,770000.0,,,
7505,,770100.0,,,
7506,,770200.0,,,
7507,,770300.0,,,
7508,,770400.0,,,
7509,,770500.0,,,
7510,,770600.0,,,
7511,,770700.0,,,
7512,,770800.0,,,
7513,,770900.0,,,
7514,,771000.0,,,
7515,,771100.0,,,
7516,,771200.0,,,
7517,,771300.0,,,
7518,,771400.0,,,
7519,,771500.0,,,
7520,,771600.0,,,
7521,,771700.0,,,
7522,,771800.0,,,
7523,,771900.0,,,
7524,,772000.0,,,
7525,,772100.0,,,
7526,,772200.0,,,
7527,,772300.0,,,
7528,,772400.0,,,
7529,,772500.0,,,
7530,,772600.0,,,
7531,,772700.0,,,
7532,,772800.0,,,
7533,,772900.0,,,
7534,,773000.0,,,
7535,,773100.0,,,
7536,,773200.0,,,
7537,,773300.0,,,
7538,,773400.0,,,
7539,,773500.0,,,
7540,,773600.0,,,
7541,,773700.0,,,
7542,,773800.0,,,
7543,,773900.0,,,
7544,,774000.0,,,
7545,,774100.0,,,
7546,,774200.0,,,
7547,,774300.0,,,
7548,,774400.0,,,
7549,,774500.0,,,
7550,,774600.0,,,
7551,,774700.0,,,
7552,,774800.0,,,
7553,,774900.0,,,
7554,,775000.0,,,
7555,,775200.0,,,
7556,,775400.0,,,
7557,,775500.0,,,
7558,,775600.0,,,
7559,,775700.0,,,
7560,,775800.0,,,
7561,,775900.0,,,
7562,,776000.0,,,
7563,,776100.0,,,
7564,,776200.0,,,
7565,,776300.0,,,
7566,,776400.0,,,
7567,,776500.0,,,
7568,,776600.0,,,
7569,,776700.0,,,
7570,,776800.0,,,
7571,,776900.0,,,
7572,,777000.0,,,
7573,,777100.0,,,
7574,,777200.0,,,
7575,,777300.0,,,
7576,,777500.0,,,
7577,,777600.0,,,
7578,,777700.0,,,
7579,,778100.0,,,
7580,,778200.0,,,
7581,,778300.0,,,
7582,,778400.0,,,
7583,,778700.0,,,
7584,,779100.0,,,
7585,,779200.0,,,
7586,,779800.0,,,
7587,,779900.0,,,
7588,,780300.0,,,
7589,,780400.0,,,
7590,,780500.0,,,
7591,,780600.0,,,
7592,,780900.0,,,
7593,,781000.0,,,
7594,,781500.0,,,
7595,,781600.0,,,
7596,,782300.0,,,
7597,,782400.0,,,
7598,,782500.0,,,
7599,,782600.0,,,
7600,,782700.0,,,
7601,,782800.0,,,
7602,,782900.0,,,
7603,,783000.0,,,
7604,,783100.0,,,
7605,,783200.0,,,
7606,,783300.0,,,
7607,,783400.0,,,
7608,,783500.0,,,
7609,,783600.0,,,
7610,,783700.0,,,
7611,,783800.0,,,
7612,,783900.0,,,
7613,,784000.0,,,
7614,,784100.0,,,
7615,,784200.0,,,
7616,,784300.0,,,
7617,,784400.0,,,
7618,,784500.0,,,
7619,,784600.0,,,
7620,,784700.0,,,
7621,,784800.0,,,
7622,,784900.0,,,
7623,,785000.0,,,
7624,,785100.0,,,
7625,,785200.0,,,
7626,,785300.0,,,
7627,,785400.0,,,
7628,,785500.0,,,
7629,,785600.0,,,
7630,,785700.0,,,
7631,,785800.0,,,
7632,,785900.0,,,
7633,,786000.0,,,
7634,,786100.0,,,
7635,,786200.0,,,
7636,,786300.0,,,
7637,,786400.0,,,
7638,,786500.0,,,
7639,,786600.0,,,
7640,,786700.0,,,
7641,,786800.0,,,
7642,,786900.0,,,
7643,,787000.0,,,
7644,,787100.0,,,
7645,,787200.0,,,
7646,,787300.0,,,
7647,,787400.0,,,
7648,,787500.0,,,
7649,,787600.0,,,
7650,,787700.0,,,
7651,,787800.0,,,
7652,,787900.0,,,
7653,,788000.0,,,
7654,,788100.0,,,
7655,,788200.0,,,
7656,,788300.0,,,
7657,,788400.0,,,
7658,,788500.0,,,
7659,,788600.0,,,
7660,,788700.0,,,
7661,,788800.0,,,
7662,,788900.0,,,
7663,,789000.0,,,
7664,,789100.0,,,
7665,,789200.0,,,
7666,,789300.0,,,
7667,,789400.0,,,
7668,,789500.0,,,
7669,,789600.0,,,
7670,,789700.0,,,
7671,,789800.0,,,
7672,,789900.0,,,
7673,,790000.0,,,
7674,,790100.0,,,
7675,,790200.0,,,
7676,,790300.0,,,
7677,,790400.0,,,
7678,,790500.0,,,
7679,,790600.0,,,
7680,,790700.0,,,
7681,,790800.0,,,
7682,,790900.0,,,
7683,,791000.0,,,
7684,,791100.0,,,
7685,,791200.0,,,
7686,,791300.0,,,
7687,,791400.0,,,
7688,,791500.0,,,
7689,,791600.0,,,
7690,,791700.0,,,
7691,,791800.0,,,
7692,,791900.0,,,
7693,,792000.0,,,
7694,,792100.0,,,
7695,,792200.0,,,
7696,,792300.0,,,
7697,,792400.0,,,
7698,,792500.0,,,
7699,,792600.0,,,
7700,,792700.0,,,
7701,,792800.0,,,
7702,,792900.0,,,
7703,,793100.0,,,
7704,,793200.0,,,
7705,,793300.0,,,
7706,,793400.0,,,
7707,,793500.0,,,
7708,,793600.0,,,
7709,,793700.0,,,
7710,,793800.0,,,
7711,,793900.0,,,
7712,,794000.0,,,
7713,,794100.0,,,
7714,,794200.0,,,
7715,,794300.0,,,
7716,,794400.0,,,
7717,,794500.0,,,
7718,,794600.0,,,
7719,,794700.0,,,
7720,,794800.0,,,
7721,,794900.0,,,
7722,,795000.0,,,
7723,,795100.0,,,
7724,,795200.0,,,
7725,,795300.0,,,
7726,,795400.0,,,
7727,,795500.0,,,
7728,,795600.0,,,
7729,,795700.0,,,
7730,,795800.0,,,
7731,,795900.0,,,
7732,,796000.0,,,
7733,,796100.0,,,
7734,,796200.0,,,
7735,,796300.0,,,
7736,,796400.0,,,
7737,,796500.0,,,
7738,,796600.0,,,
7739,,796700.0,,,
7740,,796800.0,,,
7741,,796900.0,,,
7742,,797000.0,,,
7743,,797100.0,,,
7744,,797200.0,,,
7745,,797300.0,,,
7746,,797400.0,,,
7747,,797500.0,,,
7748,,797600.0,,,
7749,,797700.0,,,
7750,,797800.0,,,
7751,,797900.0,,,
7752,,798000.0,,,
7753,,798100.0,,,
7754,,798200.0,,,
7755,,798300.0,,,
7756,,798400.0,,,
7757,,798500.0,,,
7758,,798600.0,,,
7759,,798700.0,,,
7760,,798800.0,,,
7761,,798900.0,,,
7762,,799000.0,,,
7763,,799100.0,,,
7764,,799200.0,,,
7765,,799300.0,,,
7766,,799400.0,,,
7767,,799500.0,,,
7768,,799600.0,,,
7769,,799700.0,,,
7770,,799800.0,,,
7771,,799900.0,,,
7772,,800000.0,,,
7773,,800100.0,,,
7774,,800200.0,,,
7775,,800300.0,,,
7776,,800400.0,,,
7777,,800500.0,,,
7778,,800600.0,,,
7779,,800700.0,,,
7780,,800800.0,,,
7781,,800900.0,,,
7782,,801000.0,,,
7783,,801100.0,,,
7784,,801200.0,,,
7785,,801300.0,,,
7786,,801400.0,,,
7787,,801500.0,,,
7788,,801600.0,,,
7789,,801700.0,,,
7790,,801800.0,,,
7791,,801900.0,,,
7792,,802000.0,,,
7793,,802100.0,,,
7794,,802200.0,,,
7795,,802300.0,,,
7796,,802400.0,,,
7797,,802500.0,,,
7798,,802600.0,,,
7799,,802700.0,,,
7800,,802800.0,,,
7801,,803000.0,,,
7802,,803100.0,,,
7803,,803200.0,,,
7804,,803300.0,,,
7805,,803400.0,,,
7806,,803500.0,,,
7807,,803600.0,,,
7808,,803700.0,,,
7809,,803800.0,,,
7810,,803900.0,,,
7811,,804000.0,,,
7812,,804100.0,,,
7813,,804200.0,,,
7814,,804300.0,,,
7815,,804400.0,,,
7816,,804500.0,,,
7817,,804600.0,,,
7818,,804700.0,,,
7819,,804800.0,,,
7820,,804900.0,,,
7821,,805000.0,,,
7822,,805100.0,,,
7823,,805200.0,,,
7824,,805300.0,,,
7825,,805400.0,,,
7826,,805500.0,,,
7827,,805600.0,,,
7828,,805700.0,,,
7829,,805800.0,,,
7830,,805900.0,,,
7831,,806000.0,,,
7832,,806100.0,,,
7833,,806200.0,,,
7834,,806300.0,,,
7835,,806400.0,,,
7836,,806500.0,,,
7837,,806600.0,,,
7838,,806700.0,,,
7839,,806800.0,,,
7840,,806900.0,,,
7841,,807000.0,,,
7842,,807100.0,,,
7843,,807200.0,,,
7844,,807300.0,,,
7845,,807400.0,,,
7846,,807500.0,,,
7847,,807600.0,,,
7848,,807700.0,,,
7849,,807800.0,,,
7850,,807900.0,,,
7851,,808000.0,,,
7852,,808100.0,,,
7853,,808200.0,,,
7854,,808300.0,,,
7855,,808400.0,,,
7856,,808500.0,,,
7857,,808600.0,,,
7858,,808700.0,,,
7859,,808800.0,,,
7860,,808900.0,,,
7861,,809000.0,,,
7862,,809100.0,,,
7863,,809200.0,,,
7864,,809300.0,,,
7865,,809400.0,,,
7866,,809500.0,,,
7867,,809600.0,,,
7868,,809700.0,,,
7869,,809800.0,,,
7870,,809900.0,,,
7871,,810000.0,,,
7872,,810100.0,,,
7873,,810200.0,,,
7874,,810300.0,,,
7875,,810400.0,,,
7876,,810500.0,,,
7877,,810600.0,,,
7878,,810700.0,,,
7879,,810800.0,,,
7880,,810900.0,,,
7881,,811000.0,,,
7882,,811100.0,,,
7883,,811200.0,,,
7884,,811300.0,,,
7885,,811400.0,,,
7886,,811500.0,,,
7887,,811600.0,,,
7888,,811700.0,,,
7889,,811800.0,,,
7890,,811900.0,,,
7891,,812000.0,,,
7892,,812100.0,,,
7893,,812200.0,,,
7894,,812300.0,,,
7895,,812400.0,,,
7896,,812500.0,,,
7897,,812600.0,,,
7898,,812700.0,,,
7899,,812800.0,,,
7900,,812900.0,,,
7901,,813000.0,,,
7902,,813100.0,,,
7903,,813200.0,,,
7904,,813300.0,,,
7905,,813400.0,,,
7906,,813500.0,,,
7907,,813600.0,,,
7908,,813700.0,,,
7909,,813800.0,,,
7910,,813900.0,,,
7911,,814000.0,,,
7912,,814100.0,,,
7913,,814200.0,,,
7914,,814300.0,,,
7915,,814400.0,,,
7916,,814500.0,,,
7917,,814600.0,,,
7918,,814700.0,,,
7919,,814800.0,,,
7920,,814900.0,,,
7921,,815000.0,,,
7922,,815100.0,,,
7923,,815200.0,,,
7924,,815300.0,,,
7925,,815400.0,,,
7926,,815500.0,,,
7927,,815600.0,,,
7928,,815700.0,,,
7929,,815800.0,,,
7930,,815900.0,,,
7931,,816000.0,,,
7932,,816100.0,,,
7933,,816200.0,,,
7934,,816300.0,,,
7935,,816400.0,,,
7936,,816500.0,,,
7937,,816600.0,,,
7938,,816700.0,,,
7939,,816800.0,,,
7940,,816900.0,,,
7941,,817000.0,,,
7942,,817100.0,,,
7943,,817200.0,,,
7944,,817300.0,,,
7945,,817400.0,,,
7946,,817500.0,,,
7947,,817600.0,,,
7948,,817700.0,,,
7949,,817800.0,,,
7950,,817900.0,,,
7951,,818000.0,,,
7952,,818100.0,,,
7953,,818200.0,,,
7954,,818300.0,,,
7955,,818400.0,,,
7956,,818500.0,,,
7957,,818600.0,,,
7958,,818700.0,,,
7959,,818800.0,,,
7960,,818900.0,,,
7961,,819000.0,,,
7962,,819100.0,,,
7963,,819200.0,,,
7964,,819300.0,,,
7965,,819400.0,,,
7966,,819500.0,,,
7967,,819600.0,,,
7968,,819700.0,,,
7969,,819800.0,,,
7970,,819900.0,,,
7971,,820000.0,,,
7972,,820100.0,,,
7973,,820200.0,,,
7974,,820300.0,,,
7975,,820400.0,,,
7976,,820500.0,,,
7977,,820600.0,,,
7978,,820700.0,,,
7979,,820800.0,,,
7980,,820900.0,,,
7981,,821000.0,,,
7982,,821500.0,,,
7983,,821600.0,,,
7984,,821700.0,,,
7985,,821800.0,,,
7986,,821900.0,,,
7987,,822000.0,,,
7988,,822100.0,,,
7989,,822200.0,,,
7990,,822300.0,,,
7991,,822400.0,,,
7992,,822500.0,,,
7993,,822600.0,,,
7994,,822700.0,,,
7995,,822800.0,,,
7996,,822900.0,,,
7997,,823000.0,,,
7998,,823100.0,,,
7999,,823200.0,,,
8000,,823300.0,,,
8001,,823400.0,,,
8002,,823500.0,,,
8003,,823600.0,,,
8004,,823700.0,,,
8005,,823800.0,,,
8006,,823900.0,,,
8007,,824000.0,,,
8008,,824100.0,,,
8009,,824200.0,,,
8010,,824300.0,,,
8011,,824400.0,,,
8012,,824500.0,,,
8013,,824600.0,,,
8014,,824700.0,,,
8015,,824800.0,,,
8016,,824900.0,,,
8017,,825000.0,,,
8018,,825100.0,,,
8019,,825200.0,,,
8020,,825300.0,,,
8021,,825400.0,,,
8022,,825500.0,,,
8023,,825600.0,,,
8024,,825700.0,,,
8025,,825800.0,,,
8026,,825900.0,,,
8027,,826000.0,,,
8028,,826100.0,,,
8029,,826200.0,,,
8030,,826300.0,,,
8031,,826400.0,,,
8032,,826500.0,,,
8033,,826600.0,,,
8034,,826700.0,,,
8035,,826800.0,,,
8036,,826900.0,,,
8037,,827000.0,,,
8038,,827100.0,,,
8039,,827200.0,,,
8040,,827300.0,,,
8041,,827400.0,,,
8042,,827500.0,,,
8043,,827600.0,,,
8044,,827700.0,,,
8045,,827800.0,,,
8046,,827900.0,,,
8047,,828000.0,,,
8048,,828100.0,,,
8049,,828200.0,,,
8050,,828300.0,,,
8051,,828400.0,,,
8052,,828500.0,,,
8053,,828600.0,,,
8054,,828700.0,,,
8055,,828800.0,,,
8056,,828900.0,,,
8057,,829000.0,,,
8058,,829100.0,,,
8059,,829200.0,,,
8060,,829300.0,,,
8061,,829400.0,,,
8062,,829500.0,,,
8063,,829600.0,,,
8064,,829700.0,,,
8065,,829800.0,,,
8066,,829900.0,,,
8067,,830000.0,,,
8068,,830100.0,,,
8069,,830200.0,,,
8070,,830300.0,,,
8071,,830400.0,,,
8072,,830500.0,,,
8073,,830600.0,,,
8074,,830700.0,,,
8075,,830800.0,,,
8076,,830900.0,,,
8077,,831000.0,,,
8078,,831100.0,,,
8079,,831200.0,,,
8080,,831300.0,,,
8081,,831400.0,,,
8082,,831500.0,,,
8083,,831600.0,,,
8084,,831700.0,,,
8085,,831800.0,,,
8086,,831900.0,,,
8087,,832000.0,,,
8088,,832100.0,,,
8089,,832200.0,,,
8090,,832300.0,,,
8091,,832400.0,,,
8092,,832500.0,,,
8093,,832600.0,,,
8094,,832700.0,,,
8095,,832800.0,,,
8096,,832900.0,,,
8097,,833000.0,,,
8098,,833100.0,,,
8099,,833200.0,,,
8100,,833300.0,,,
8101,,833400.0,,,
8102,,833500.0,,,
8103,,833600.0,,,
8104,,833700.0,,,
8105,,833800.0,,,
8106,,833900.0,,,
8107,,834000.0,,,
8108,,834100.0,,,
8109,,834200.0,,,
8110,,834300.0,,,
8111,,834400.0,,,
8112,,834500.0,,,
8113,,834600.0,,,
8114,,834700.0,,,
8115,,834800.0,,,
8116,,834900.0,,,
8117,,835000.0,,,
8118,,835100.0,,,
8119,,835200.0,,,
8120,,835300.0,,,
8121,,835400.0,,,
8122,,835500.0,,,
8123,,835600.0,,,
8124,,835700.0,,,
8125,,835800.0,,,
8126,,836100.0,,,
8127,,836200.0,,,
8128,,836300.0,,,
8129,,836400.0,,,
8130,,836500.0,,,
8131,,836600.0,,,
8132,,836700.0,,,
8133,,836900.0,,,
8134,,837000.0,,,
8135,,837100.0,,,
8136,,837200.0,,,
8137,,837300.0,,,
8138,,837400.0,,,
8139,,837500.0,,,
8140,,837600.0,,,
8141,,837700.0,,,
8142,,837800.0,,,
8143,,837900.0,,,
8144,,838000.0,,,
8145,,838100.0,,,
8146,,838200.0,,,
8147,,838300.0,,,
8148,,838400.0,,,
8149,,838500.0,,,
8150,,838600.0,,,
8151,,838700.0,,,
8152,,838800.0,,,
8153,,838900.0,,,
8154,,839000.0,,,
8155,,839100.0,,,
8156,,839200.0,,,
8157,,839300.0,,,
8158,,839400.0,,,
8159,,839500.0,,,
8160,,839600.0,,,
8161,,839700.0,,,
8162,,839800.0,,,
8163,,839900.0,,,
8164,,840000.0,,,
8165,,840100.0,,,
8166,,840200.0,,,
8167,,840300.0,,,
8168,,840400.0,,,
8169,,840500.0,,,
8170,,840600.0,,,
8171,,840700.0,,,
8172,,840800.0,,,
8173,,840900.0,,,
8174,,841000.0,,,
8175,,841100.0,,,
8176,,841200.0,,,
8177,,841700.0,,,
8178,,841800.0,,,
8179,,841900.0,,,
8180,,842000.0,,,
8181,,842100.0,,,
8182,,842200.0,,,
8183,,842300.0,,,
8184,,842400.0,,,
8185,,842500.0,,,
8186,,842600.0,,,
8187,,842700.0,,,
8188,,842800.0,,,
8189,,842900.0,,,
8190,,843000.0,,,
8191,,843100.0,,,
8192,,843200.0,,,
8193,,843300.0,,,
8194,,843400.0,,,
8195,,843500.0,,,
8196,,843600.0,,,
8197,,843700.0,,,
8198,,843800.0,,,
8199,,843900.0,,,
8200,,844000.0,,,
8201,,844100.0,,,
8202,,844200.0,,,
8203,,844300.0,,,
8204,,844400.0,,,
8205,,844500.0,,,
8206,,844600.0,,,
8207,,844700.0,,,
8208,,844800.0,,,
8209,,844900.0,,,
8210,,845000.0,,,
8211,,845100.0,,,
8212,,845200.0,,,
8213,,845300.0,,,
8214,,845400.0,,,
8215,,845500.0,,,
8216,,845600.0,,,
8217,,845700.0,,,
8218,,845800.0,,,
8219,,845900.0,,,
8220,,846000.0,,,
8221,,846100.0,,,
8222,,846200.0,,,
8223,,846300.0,,,
8224,,846400.0,,,
8225,,846500.0,,,
8226,,846600.0,,,
8227,,846700.0,,,
8228,,846800.0,,,
8229,,846900.0,,,
8230,,847000.0,,,
8231,,847100.0,,,
8232,,847200.0,,,
8233,,847300.0,,,
8234,,847400.0,,,
8235,,847500.0,,,
8236,,847600.0,,,
8237,,847700.0,,,
8238,,847800.0,,,
8239,,847900.0,,,
8240,,848000.0,,,
8241,,848100.0,,,
8242,,848200.0,,,
8243,,848300.0,,,
8244,,848400.0,,,
8245,,848500.0,,,
8246,,848600.0,,,
8247,,848700.0,,,
8248,,848800.0,,,
8249,,848900.0,,,
8250,,849000.0,,,
8251,,849100.0,,,
8252,,849200.0,,,
8253,,849300.0,,,
8254,,849400.0,,,
8255,,849500.0,,,
8256,,849600.0,,,
8257,,849700.0,,,
8258,,849800.0,,,
8259,,849900.0,,,
8260,,850000.0,,,
8261,,850100.0,,,
8262,,850200.0,,,
8263,,850300.0,,,
8264,,850400.0,,,
8265,,850500.0,,,
8266,,850600.0,,,
8267,,850700.0,,,
8268,,850800.0,,,
8269,,850900.0,,,
8270,,851000.0,,,
8271,,851100.0,,,
8272,,851200.0,,,
8273,,851300.0,,,
8274,,851400.0,,,
8275,,851500.0,,,
8276,,851600.0,,,
8277,,851700.0,,,
8278,,851800.0,,,
8279,,851900.0,,,
8280,,852000.0,,,
8281,,852100.0,,,
8282,,852200.0,,,
8283,,852300.0,,,
8284,,852400.0,,,
8285,,852500.0,,,
8286,,852600.0,,,
8287,,852700.0,,,
8288,,852800.0,,,
8289,,852900.0,,,
8290,,853000.0,,,
8291,,853100.0,,,
8292,,853200.0,,,
8293,,853300.0,,,
8294,,853400.0,,,
8295,,853500.0,,,
8296,,853600.0,,,
8297,,853800.0,,,
8298,,853900.0,,,
8299,,854000.0,,,
8300,,854100.0,,,
8301,,854200.0,,,
8302,,854300.0,,,
8303,,854400.0,,,
8304,,854500.0,,,
8305,,854600.0,,,
8306,,854700.0,,,
8307,,854800.0,,,
8308,,854900.0,,,
8309,,855000.0,,,
8310,,855100.0,,,
8311,,855200.0,,,
8312,,855300.0,,,
8313,,855400.0,,,
8314,,855500.0,,,
8315,,855600.0,,,
8316,,855700.0,,,
8317,,855800.0,,,
8318,,855900.0,,,
8319,,856000.0,,,
8320,,856100.0,,,
8321,,856200.0,,,
8322,,856300.0,,,
8323,,856400.0,,,
8324,,856500.0,,,
8325,,856600.0,,,
8326,,856700.0,,,
8327,,856800.0,,,
8328,,856900.0,,,
8329,,857000.0,,,
8330,,857100.0,,,
8331,,857200.0,,,
8332,,857300.0,,,
8333,,857400.0,,,
8334,,857500.0,,,
8335,,857600.0,,,
8336,,857700.0,,,
8337,,857800.0,,,
8338,,857900.0,,,
8339,,858000.0,,,
8340,,858100.0,,,
8341,,858200.0,,,
8342,,858300.0,,,
8343,,858400.0,,,
8344,,858500.0,,,
8345,,858600.0,,,
8346,,858700.0,,,
8347,,858800.0,,,
8348,,858900.0,,,
8349,,859000.0,,,
8350,,859100.0,,,
8351,,859200.0,,,
8352,,859300.0,,,
8353,,859400.0,,,
8354,,859500.0,,,
8355,,859600.0,,,
8356,,859700.0,,,
8357,,859800.0,,,
8358,,859900.0,,,
8359,,860000.0,,,
8360,,860100.0,,,
8361,,860200.0,,,
8362,,860300.0,,,
8363,,860400.0,,,
8364,,860500.0,,,
8365,,860600.0,,,
8366,,860700.0,,,
8367,,860800.0,,,
8368,,860900.0,,,
8369,,861000.0,,,
8370,,861100.0,,,
8371,,861200.0,,,
8372,,861300.0,,,
8373,,861400.0,,,
8374,,861500.0,,,
8375,,861600.0,,,
8376,,861700.0,,,
8377,,861800.0,,,
